fips_matching,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster
27165,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,2,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,2,0,1,0,1,0,1,1,3
27167,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
27169,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
27171,3,0,0,3,0,0,0,2,3,0,3,3,1,0,1,0,1,0,3,2,1,3,0,3,3,2,2,1,1,1,3,3,1,1,1,1,0,0,0,0,2,1,3,2,2,2,3,2,3,3,2,0,0,2,0,0,0,3,0,3,1,2,0,0,2,1,0,1,3,1,0,1,1,0,3,1,0,2,0,3,0,0,2,1,0,1,0,1,1,2,2,1,1,2,2,1,2,1,1,3
27173,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,2,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,2,0,1,0,1,0,1,1,3
28001,1,3,3,1,3,2,2,0,0,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,3,0,2,0,1,2,3,3,0,3,1,2,2,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,0,1,2,1,0,1,3,2,3,1,3,3,1,3,0,2,1,1,2,3,0,3,3,0,3,0,0,3,0,2,0,1,2,0,2
28003,1,3,3,1,3,2,2,0,2,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,3,1,2,2,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,0,1,2,1,0,1,3,2,3,1,3,3,1,3,0,2,1,1,2,3,0,3,0,0,3,0,0,3,0,2,2,1,2,0,2
28005,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28007,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28009,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28011,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28013,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,2,1,1,0,1,2,0,1,2,3,3,0,1,1,2,0,1,0,0,1,3,1,2,1,3,0,3,1,3,1,1,3,3,2,0,3,3,0,1,2,0,2,1,1,2,3,0,0,3,2,3,1,3,3,1,3,3,2,1,1,0,3,0,3,0,1,3,0,0,1,2,2,2,2,2,0,2
28015,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28017,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28019,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28021,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28023,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28025,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28027,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28029,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28031,1,3,3,1,3,3,2,0,2,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,3,1,2,2,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,1,1,2,1,0,1,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,0,3,0,0,3,0,2,2,2,2,0,2
28033,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28035,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,0,0,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,1,0,1,0,1,0,1,1,3
28037,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28039,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28041,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28043,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28045,1,3,3,1,3,2,2,0,2,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,3,1,2,2,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,0,1,2,1,0,1,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,0,3,0,0,3,0,2,2,2,2,0,2
28047,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28049,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,0,0,3,0,2,1,3,2,3,3,3,2,3,0,2,0,0,2,0,0,0,3,0,1,1,3,0,2,3,2,0,1,0,1,3,1,1,1,3,1,0,2,0,2,0,0,2,1,0,1,0,1,3,2,2,1,0,1,0,1,0,1,1,3
28051,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,0,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,1,0,1,0,1,0,1,1,3
28053,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28057,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28059,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28061,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,3,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,0,1,2,2,2,2,2,0,2
28063,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28065,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28067,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28069,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28071,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28073,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28075,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28077,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28079,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28081,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28083,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28085,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,0,0,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,1,0,1,0,1,0,1,1,3
28087,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,3,2,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,0,1,2,2,2,2,2,0,2
28089,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28091,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28093,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28095,1,3,3,1,3,2,2,0,2,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,3,1,2,2,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,0,1,2,1,0,1,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,0,3,0,0,3,0,2,2,1,2,0,2
28097,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28099,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28101,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28103,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28105,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28107,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28109,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28111,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28113,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28115,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
28117,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28119,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28121,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
28123,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
