FIPS,Poverty_%,Med_income,Ind_emp,Tot_emp,Pop_est,Ind_emp_%,RUCC_2013,HUD_median_lowmed
27019,0.048,88500,11462,36357,97323,0.315262535,1,0.23175
27021,0.157,45179,799,9957,28554,0.080245054,9,0.47565
27023,0.115,51274,1552,5713,12099,0.271661124,7,0.37065
27025,0.062,75122,3069,14255,53924,0.21529288,1,0.3651
27027,0.133,55560,2055,18353,61219,0.111970795,3,0.4225
27029,0.178,43674,756,2608,8772,0.289877301,8,0.49785
27031,0.104,48593,174,2793,5220,0.062298604,9,0.3449
27033,0.129,48176,1681,4735,11556,0.355015839,7,0.422
27035,0.109,50162,4121,28238,63251,0.145938098,4,0.3964
27037,0.073,76269,30381,180335,411979,0.168469792,1,0.2825
27039,0.076,68777,2001,5616,20350,0.356303419,3,0.385
27041,0.096,52298,4157,17971,36804,0.231317122,6,0.3714
27043,0.135,48163,1506,4861,14182,0.309812796,6,0.4144
27045,0.116,52444,1379,6003,20835,0.229718474,3,0.3725
27047,0.125,47203,3075,12103,30768,0.254069239,7,0.3538
27049,0.096,60869,5418,21739,46349,0.249229495,4,0.3241
27051,0.105,48179,431,1926,5953,0.223779855,9,0.4133
27053,0.13,64490,97557,866709,1210404,0.112560271,1,0.3744
27055,0.084,59900,1031,4930,18737,0.209127789,3,0.3798
27057,0.122,47944,1342,5763,20617,0.232864827,7,0.3699
27059,0.078,65342,1952,10898,38401,0.179115434,1,0.3925
27061,0.147,48525,2767,15971,45467,0.173251518,6,0.3764
27063,0.098,53700,2047,5748,10246,0.356123869,7,0.3197
27065,0.138,48908,786,3736,15937,0.210385439,6,0.4093
27067,0.115,57405,5337,22826,42498,0.233812319,4,0.3436
27069,0.099,50372,200,1481,4443,0.135043889,9,0.4224
27071,0.153,44113,1077,4766,12880,0.225975661,6,0.40155
27073,0.104,48245,414,2288,6887,0.180944056,9,0.3605
27075,0.105,52381,1129,4307,10697,0.262131414,6,0.3147
27077,0.107,44727,192,1587,3907,0.120982987,9,0.4249
27079,0.089,61665,3488,8450,27734,0.412781065,1,0.3104
27081,0.102,48449,202,1698,5805,0.118963486,9,0.3483
27083,0.115,53552,3066,14871,25681,0.206173089,7,0.37315
27085,0.079,60114,5977,16766,35881,0.356495288,6,0.36245
27087,0.196,39926,66,1913,5507,0.034500784,8,0.5782
27089,0.096,54433,599,2377,9410,0.251998317,8,0.3575
27091,0.122,52042,1711,8527,20228,0.200656737,7,0.3191
27093,0.1,54354,1958,6987,23128,0.280234722,6,0.35365
27095,0.12,48434,1294,9568,25781,0.135242475,1,0.39145
27097,0.118,50685,1970,10569,32786,0.186394172,6,0.3205
27099,0.121,47537,4156,16255,39266,0.255675177,4,0.37855
27101,0.096,52219,738,2958,8443,0.249492901,9,0.37725
27103,0.102,61279,4520,14123,33267,0.320045316,3,0.3497
27105,0.13,50684,3298,10282,21622,0.320754717,7,0.4504
27107,0.134,51597,190,1678,6637,0.113230036,8,0.3694
27109,0.098,69430,10424,92376,150068,0.112843163,3,0.3631
27111,0.112,51510,5672,22307,57659,0.25426996,6,0.4224
27113,0.093,50905,1465,10283,14082,0.142468151,6,0.3319
27115,0.175,42157,787,8052,29118,0.097739692,6,0.4318
27117,0.122,47164,1053,4395,9293,0.239590444,6,0.4098
27119,0.127,50175,2682,12235,31471,0.219207192,3,0.4606
27121,0.104,51343,1131,4194,10949,0.269670959,8,0.39925
27123,0.165,55070,38244,323130,532402,0.118354842,1,0.4638
27125,0.092,48188,192,1029,4016,0.186588921,8,0.3978
27127,0.124,49934,1296,6419,15542,0.201900608,7,0.42625
27129,0.113,54386,1899,5743,14983,0.330663416,8,0.3448
27131,0.13,60317,5491,23313,65040,0.235533822,4,0.354
27133,0.096,55352,566,3491,9519,0.162131195,6,0.417
27135,0.092,53838,4703,8909,15712,0.527893142,7,0.3762
27137,0.17,49714,11730,96316,200685,0.121786619,2,0.39205
27139,0.055,91688,8357,43230,139443,0.193314828,1,0.2565
27141,0.072,76512,5549,25835,91088,0.214786143,1,0.3329
27143,0.092,59893,1375,4032,14912,0.341021825,1,0.3348
27145,0.134,55832,16332,83200,153485,0.196298077,3,0.373
27147,0.109,57850,6026,21601,36547,0.278968566,5,0.3279
27149,0.142,55292,1714,5342,9831,0.320853613,7,0.3619
27151,0.108,51032,825,3495,9474,0.236051502,7,0.3808
27153,0.178,43287,1920,6006,24246,0.31968032,6,0.4172
27155,0.122,49536,173,1055,3390,0.163981043,9,0.3871
27157,0.073,58752,2256,6919,21309,0.326058679,3,0.3264
27159,0.158,41909,788,5754,13729,0.13694821,7,0.4847
27161,0.101,54183,2258,6781,18977,0.332989235,6,0.3313
27163,0.06,84113,11111,76717,249026,0.144831002,1,0.2254
27165,0.104,48658,1441,4020,10951,0.358457711,6,0.355
27167,0.103,54536,355,2015,6490,0.17617866,6,0.35545
27169,0.158,49365,6953,24768,51125,0.280725129,4,0.4273
27171,0.06,76489,9045,38800,130030,0.233118557,1,0.3252
27173,0.112,51028,622,4076,10045,0.152600589,9,0.3447
28001,0.329,32327,1463,10895,31913,0.134281781,5,0.4676
28003,0.218,35180,2789,13290,37325,0.209857035,7,0.401
28005,0.232,30668,509,1765,12607,0.288385269,8,0.52135
28007,0.236,32521,1049,4529,19088,0.231618459,6,0.4483
28009,0.256,30665,205,1316,8304,0.155775076,1,0.3871
28011,0.34,29297,2217,11589,33883,0.191302097,7,0.6278
28013,0.25,33141,1310,3302,14732,0.396729255,9,0.46885
28015,0.179,38219,361,1108,10249,0.325812274,9,0.4279
28017,0.247,31616,2748,5536,17364,0.496387283,7,0.4636
28019,0.242,34548,692,1926,8305,0.359293873,9,0.4268
28021,0.426,26083,331,3318,9186,0.099758891,8,0.4789
28023,0.224,34910,860,2962,16257,0.290344362,9,0.4721
28025,0.284,33939,840,5007,20139,0.167765129,7,0.4509
28027,0.35,28647,1271,8285,24880,0.153409777,7,0.54885
28029,0.26,35314,2047,7076,28882,0.289287733,2,0.486
28031,0.265,31835,1707,5046,19402,0.338287753,8,0.4239
28033,0.101,58479,5777,51514,170825,0.112144271,1,0.2811
28035,0.264,36808,4792,37715,76075,0.1270582,3,0.4732
28037,0.205,36544,281,1677,7783,0.167561121,9,0.4072
28039,0.17,44811,855,5000,23334,0.171,6,0.3772
28041,0.236,39615,301,1989,14286,0.151332328,8,0.3832
28043,0.248,33650,2842,10179,21654,0.279202279,7,0.4283
28045,0.198,46288,1478,13027,46061,0.113456667,2,0.3455
28047,0.188,41010,7496,82688,198597,0.090654025,2,0.36635
28049,0.236,38454,7485,119322,244906,0.062729421,2,0.4757
28051,0.44,22640,711,3635,18516,0.195598349,6,0.6077
28053,0.403,25562,857,2327,8774,0.368285346,6,0.5401
28055,0.395,37096,45,205,1384,0.219512195,8,0.54975
28057,0.172,38366,2530,6043,23520,0.418666225,7,0.35435
28059,0.156,48018,18392,49242,141422,0.373502295,2,0.3573
28061,0.227,35019,1708,3930,16514,0.434605598,9,0.3551
28063,0.385,26408,51,1346,7567,0.037890045,8,0.5913
28065,0.298,28271,297,1618,11815,0.183559951,8,0.4598
28067,0.244,37367,10361,28369,68233,0.365222602,4,0.344
28069,0.282,33015,2173,3710,10188,0.585714286,9,0.4802
28071,0.259,40797,2185,20280,52154,0.107741617,4,0.47375
28073,0.142,51389,1067,17931,59883,0.059505884,3,0.37475
28075,0.217,38869,3753,33376,79356,0.112446069,5,0.4043
28077,0.223,38471,857,2410,12522,0.35560166,8,0.4302
28079,0.271,32239,1505,5007,23183,0.300579189,6,0.4178
28081,0.194,43374,10954,50260,85250,0.217946677,5,0.45345
28083,0.401,26439,3201,14019,30784,0.228332977,5,0.6228
28085,0.216,36118,1927,11235,34763,0.171517579,6,0.37445
28087,0.236,39937,5405,24542,59953,0.2202347,5,0.4163
28089,0.131,66671,9674,50204,101698,0.192693809,2,0.2628
28091,0.304,33428,1557,7611,25778,0.20457233,6,0.4241
28093,0.215,37554,1128,5884,36199,0.191706322,1,0.4198
28095,0.201,36810,3862,9534,35986,0.405076568,7,0.37345
28097,0.247,31963,227,2517,10328,0.09018673,7,0.3306
28099,0.207,37686,2586,12481,29407,0.207194936,7,0.36035
28101,0.223,35185,1413,5940,21784,0.237878788,7,0.38145
28103,0.313,28730,823,2484,11145,0.331320451,7,0.5524
28105,0.299,34429,1878,19221,49303,0.097705634,5,0.5324
28107,0.259,34526,2161,10741,34415,0.201191695,6,0.3837
28109,0.193,38465,1029,9816,55325,0.104828851,6,0.4065
28111,0.226,32459,666,2009,12197,0.331508213,3,0.38825
28113,0.305,30078,3354,14645,39984,0.229020143,6,0.43745
28115,0.177,40198,6590,11830,30808,0.557058326,7,0.4155
28117,0.223,34794,1959,7174,25373,0.273069417,7,0.39185
28119,0.362,26204,160,1163,7678,0.137575236,6,0.5701
28121,0.111,58368,8124,58809,148012,0.138142121,2,0.2649
28123,0.269,32049,7656,13139,28402,0.582692747,6,0.43565
28125,0.374,27877,224,1223,4626,0.183156173,8,0.41555
28127,0.259,34338,539,7267,27493,0.07417091,2,0.3861
28129,0.208,38975,1158,2768,16159,0.418352601,8,0.3359
28131,0.195,41136,797,3978,17877,0.200351936,6,0.3029
28133,0.348,29227,1004,8663,27432,0.115895186,7,0.4387
28135,0.374,28456,267,3064,14740,0.087140992,7,0.4974
28137,0.185,40975,577,5357,28255,0.107709539,1,0.42105
28139,0.191,37026,2333,5913,22027,0.394554372,6,0.3778
28141,0.177,35550,2210,5499,19433,0.401891253,8,0.4289
28143,0.279,30689,834,9813,10536,0.0849893,1,0.441
28145,0.159,37667,3683,9882,28158,0.372697834,6,0.3811
28147,0.264,31607,598,2522,14854,0.237113402,9,0.4014
28149,0.217,40397,3333,20403,47985,0.16335833,4,0.4739
28151,0.351,30292,2174,17470,49079,0.1244419,5,0.5666
28153,0.247,35425,1258,4941,20468,0.254604331,7,0.3807
28155,0.221,34073,392,1985,9974,0.197481108,9,0.41995
28157,0.325,27596,261,1719,9201,0.151832461,8,0.4708
28159,0.263,34403,1235,4559,18457,0.27089274,7,0.4397
28161,0.234,34494,1142,2984,12264,0.382707775,7,0.4328
28163,0.346,30313,1191,6347,27742,0.187647708,2,0.4539
29001,0.269,35425,992,9786,25564,0.101369303,7,0.4926
29003,0.107,56309,295,2420,17335,0.121900826,3,0.2862
29005,0.122,45997,150,1658,5363,0.090470446,9,0.3913
29007,0.172,41302,2343,9350,25952,0.250588235,6,0.3808
29009,0.202,38139,5213,13487,35706,0.386520353,6,0.418
29011,0.191,37581,531,3380,12024,0.157100592,6,0.40225
29013,0.184,41462,329,3550,16551,0.092676056,1,0.40375
29015,0.195,33236,368,3428,18794,0.107351225,7,0.41
29017,0.201,39033,287,1824,12368,0.157346491,3,0.45
29019,0.195,50305,7511,89802,172906,0.083639563,3,0.4687
29021,0.178,45431,11562,46702,89486,0.247569697,3,0.446
29023,0.213,35774,3309,19021,42865,0.173965617,5,0.4944
29025,0.162,43111,165,1513,9017,0.109054858,1,0.5335
29027,0.142,49384,2377,14106,44692,0.168509854,3,0.3532
29029,0.175,44410,1589,16104,44130,0.098671138,7,0.39115
29031,0.17,47705,5656,39988,78147,0.141442433,3,0.32155
29033,0.165,39017,476,2356,8995,0.202037351,6,0.3083
29035,0.24,32170,284,1421,6256,0.199859254,9,0.4924
29037,0.105,60970,3288,24076,100951,0.136567536,1,0.331
29039,0.214,33631,439,3183,13938,0.137920201,6,0.41475
29041,0.12,43049,292,1844,7674,0.15835141,9,0.3648
29043,0.113,51831,2998,15886,82048,0.188719627,2,0.28225
29045,0.157,43298,224,1487,6884,0.15063887,9,0.3968
29047,0.091,61598,15480,93151,233224,0.166181791,1,0.35975
29049,0.124,51221,451,3802,20271,0.118621778,1,0.3979
29051,0.133,51885,4304,51297,76583,0.083903542,3,0.34205
29053,0.14,42166,802,5113,17572,0.156855075,6,0.35395
29055,0.207,37379,2250,6433,24621,0.349759055,6,0.4119
29057,0.185,37173,516,1637,7616,0.315210751,8,0.4468
29059,0.217,34987,208,2407,16395,0.086414624,2,0.3868
29061,0.168,41610,275,1476,8292,0.186314363,8,0.29065
29063,0.186,42174,154,3333,12659,0.04620462,3,0.3436
29065,0.216,34411,486,3809,15577,0.127592544,7,0.412
29067,0.23,31805,677,2267,13546,0.298632554,6,0.5
29069,0.298,31486,1101,9970,31358,0.110431294,7,0.5196
29071,0.118,51978,11257,36761,102029,0.306221267,1,0.4261
29073,0.135,44065,1612,5192,14870,0.310477658,6,0.3256
29075,0.154,39444,309,2257,6798,0.136907399,8,0.3867
29077,0.206,40386,17431,157841,285889,0.110433918,2,0.4094
29079,0.192,37911,767,3453,10209,0.222125688,7,0.38925
29081,0.19,37486,138,2526,8624,0.054631829,7,0.3941
29083,0.183,39232,1668,7549,22060,0.220956418,6,0.3641
29085,0.221,33707,116,1204,9218,0.096345515,8,0.5068
29087,0.144,41652,231,1294,4518,0.178516229,8,0.3787
29089,0.156,44188,380,2566,10136,0.148090413,6,0.43915
29091,0.221,32662,2984,14899,40168,0.200281898,7,0.4261
29093,0.221,33091,1499,3848,10230,0.389553015,7,0.4533
29095,0.165,46185,38701,350321,683001,0.110472966,1,0.5197
29097,0.196,40047,11554,58855,117533,0.196312973,3,0.44495
29099,0.106,58976,7538,46393,222660,0.162481409,1,0.3607
29101,0.146,49949,1768,14858,54382,0.118993135,4,0.4029
29103,0.194,37581,223,1089,3992,0.204775023,9,0.4417
29105,0.184,36895,4674,12627,35493,0.370159183,6,0.3754
29107,0.134,48128,1466,8342,32663,0.175737233,1,0.40655
29109,0.186,39908,2357,8697,37997,0.271012993,6,0.3958
29111,0.143,41891,385,2648,10116,0.145392749,9,0.4211
29113,0.157,53804,2482,10695,54272,0.232071061,1,0.4226
29115,0.2,37597,849,3799,12323,0.223479863,7,0.32865
29117,0.166,47937,906,6147,15073,0.14738897,6,0.3364
29119,0.222,34863,3546,7058,22796,0.502408614,2,0.3629
29121,0.17,35345,656,4838,15463,0.13559322,7,0.3816
29123,0.204,35363,873,3609,12346,0.241895262,6,0.4267
29125,0.161,40165,230,1259,8998,0.18268467,8,0.4369
29127,0.18,42088,1908,13237,28870,0.144141422,5,0.375
29129,0.15,38023,0,1720,3709,0,9,0.39575
29131,0.174,37360,1086,6313,25053,0.172025978,6,0.3806
29133,0.322,30661,737,4075,14205,0.180858896,6,0.4954
29135,0.139,47158,1322,4008,15835,0.329840319,3,0.40465
29137,0.158,41376,412,1973,8683,0.208819057,9,0.3229
29139,0.161,42105,758,2818,11820,0.268985096,6,0.32105
29141,0.207,36867,849,4058,20194,0.209216363,8,0.3904
29143,0.233,34631,2214,7360,18236,0.300815217,7,0.4008
29145,0.143,45448,4413,17542,58592,0.251567666,3,0.4176
29147,0.202,42956,1404,7607,23081,0.184566846,6,0.4659
29149,0.239,29415,318,2324,10884,0.136833046,9,0.5143
29151,0.102,51958,1382,3526,13675,0.391945547,3,0.315
29153,0.223,31025,233,1547,9465,0.150614092,9,0.48265
29155,0.287,32120,1060,5923,17587,0.178963363,7,0.5029
29157,0.116,50548,4023,9692,19190,0.415084606,6,0.36265
29159,0.176,40038,4952,19036,42129,0.260138685,4,0.41945
29161,0.216,40710,1543,17350,44833,0.088933718,5,0.4545
29163,0.189,44408,923,6027,18475,0.153144185,6,0.3586
29165,0.069,70874,5199,40814,94837,0.127382761,1,0.2857
29167,0.181,38344,540,7788,31025,0.069337442,2,0.37615
29169,0.159,47227,566,13325,53505,0.042476548,5,0.4073
29171,0.186,34684,88,1038,4844,0.08477842,9,0.3739
29173,0.116,51738,2070,3533,10278,0.585904331,9,0.3957
29175,0.183,41346,1147,9519,25071,0.12049585,6,0.381
29177,0.153,51986,636,4032,22943,0.157738095,1,0.3757
29179,0.215,31820,357,1639,6530,0.217815741,9,0.43495
29181,0.251,30019,598,3028,13979,0.197490092,9,0.5651
29183,0.068,74220,19923,132673,379894,0.150166198,1,0.2213
29185,0.217,33986,114,1675,9467,0.068059701,8,0.4313
29186,0.131,46874,1237,5407,17960,0.228777511,6,0.3028
29187,0.203,40376,2940,22444,65993,0.130992693,4,0.3836
29189,0.096,60093,72356,581407,1001207,0.124449826,1,0.3141
29195,0.163,41112,2419,9042,23279,0.267529308,6,0.39175
29197,0.182,34644,53,605,4398,0.087603306,9,0.517
29199,0.163,38281,109,1190,4865,0.091596639,9,0.4722
29201,0.209,40532,3076,14965,38878,0.205546275,4,0.3794
29203,0.282,27382,586,1488,8286,0.393817204,9,0.4694
29205,0.166,42498,364,1718,6126,0.211874272,9,0.3333
29207,0.19,38329,3470,9975,29867,0.347869674,6,0.42815
29209,0.162,40642,554,4960,31084,0.111693548,6,0.4092
29211,0.177,36642,1162,2346,6453,0.495311168,9,0.45405
29213,0.187,35731,1263,28035,53961,0.045050829,4,0.38595
29215,0.215,33755,999,5688,25628,0.175632911,9,0.47505
29217,0.175,40267,1672,7046,20963,0.237297758,7,0.4261
29219,0.128,52959,2022,6850,33273,0.295182482,1,0.4007
29221,0.255,34581,731,4965,25105,0.147230614,6,0.4
29223,0.264,30721,457,2649,13393,0.172517931,9,0.4378
29225,0.178,41561,1328,6487,36906,0.204717127,2,0.4437
29227,0.155,38802,84,441,2061,0.19047619,9,0.386
29229,0.227,31600,590,4215,18298,0.139976275,6,0.4885
29510,0.288,35681,23840,222716,316840,0.107042152,1,0.62615
30001,0.151,41602,540,3558,9294,0.151770658,7,0.381
30003,0.306,38871,815,4532,13347,0.179832304,6,0.5335
30005,0.252,35740,163,1464,6630,0.111338798,9,0.51935
30007,0.117,49758,511,1329,5629,0.384499624,9,0.4138
30009,0.127,47520,343,2559,10417,0.134036733,3,0.3975
30011,0.14,41466,18,265,1170,0.067924528,9,0.46415
30013,0.143,42903,3494,35253,82236,0.099112132,3,0.4021
30015,0.194,41004,150,1181,5884,0.127011008,8,0.3765
30017,0.11,47493,695,5651,12073,0.122987082,7,0.3916
30019,0.108,47376,40,602,1808,0.066445183,9,0.421
30021,0.117,50540,351,3809,9547,0.092150171,7,0.2929
30023,0.171,38178,222,3264,9140,0.068014706,7,0.4046
30025,0.08,59102,629,1672,3109,0.376196172,9,0.3373
30027,0.148,42915,738,4383,11385,0.168377823,7,0.4658
30029,0.136,47351,5883,39157,94728,0.150241336,5,0.3453
30031,0.139,51569,7933,49364,97322,0.160704157,5,0.43585
30033,0.151,42757,19,270,1300,0.07037037,9,0.3755
30035,0.318,33428,297,4151,13698,0.071549024,7,0.4378
30037,0.201,37316,74,176,853,0.420454545,3,0.4815
30039,0.144,47902,138,784,3213,0.176020408,8,0.4866
30041,0.176,43509,385,6772,16558,0.056851742,7,0.4199
30043,0.104,61575,556,2434,11572,0.228430567,9,0.5362
30045,0.146,43272,134,446,1994,0.30044843,8,0.39865
30047,0.227,38221,1013,8266,29200,0.122550206,6,0.5144
30049,0.12,53572,2405,35598,65961,0.067559975,5,0.4087
30051,0.191,37911,52,471,2356,0.110403397,9,0.4039
30053,0.192,36734,763,5105,19138,0.149461312,7,0.6011
30055,0.154,43132,49,579,1703,0.08462867,9,0.4043
30057,0.126,41539,546,3631,7804,0.150371798,9,0.3358
30059,0.18,36903,131,583,1857,0.224699828,9,0.52105
30061,0.173,36449,275,1143,4242,0.240594926,8,0.45735
30063,0.158,44716,4950,56346,112595,0.087850069,3,0.4289
30065,0.191,39827,467,1279,4602,0.365129007,8,0.4326
30067,0.147,42942,822,5414,15877,0.151828593,7,0.3974
30069,0.175,35092,0,102,487,0,9,0.525
30071,0.157,41595,126,1255,4176,0.100398406,9,0.4143
30073,0.203,39292,237,1688,6181,0.140402844,7,0.3927
30075,0.123,44644,109,526,1783,0.207224335,9,0.41235
30077,0.202,40072,423,2329,6901,0.181623014,6,0.41975
30079,0.123,40140,45,290,1139,0.155172414,9,0.412
30081,0.172,42902,1636,10675,40905,0.153255269,6,0.3673
30083,0.082,65738,2346,6914,11560,0.339311542,7,0.34105
30085,0.238,37511,251,3832,11334,0.065501044,7,0.3406
30087,0.205,50751,870,4103,9347,0.212039971,9,0.42565
30089,0.207,32815,433,2618,11319,0.16539343,8,0.5552
30091,0.102,52711,229,1564,3683,0.146419437,9,0.4058
30093,0.195,39882,1556,15490,34693,0.100451904,5,0.4222
30095,0.084,60812,1671,3297,9298,0.506824386,8,0.3816
30097,0.12,45000,611,1445,3656,0.42283737,9,0.3725
30099,0.139,46208,197,1781,6048,0.110612016,8,0.4405
30101,0.172,45207,236,2031,5130,0.116198917,7,0.33025
30103,0.132,47089,64,182,693,0.351648352,8,0.4824
30105,0.124,46328,261,3174,7608,0.082230624,7,0.33275
30107,0.195,35875,174,572,2094,0.304195804,9,0.49105
30109,0.117,43859,46,318,1121,0.144654088,9,0.3744
30111,0.123,51653,9215,78530,155469,0.11734369,3,0.39325
31001,0.125,48658,3563,15309,31433,0.232738912,4,0.3306
31003,0.14,50919,469,2105,6401,0.22280285,9,0.42425
31005,0.102,43408,0,84,454,0,9,0.4118
31007,0.124,48990,0,154,764,0,9,0.4722
31009,0.157,38228,40,144,505,0.277777778,9,0.4444
31011,0.103,52914,543,2354,5335,0.230671198,9,0.3475
31013,0.114,55465,744,4009,11310,0.18558244,7,0.41925
31015,0.139,39964,76,580,2029,0.131034483,9,0.48375
31017,0.128,42348,171,1238,2944,0.13812601,9,0.54035
31019,0.125,51550,5134,26816,48238,0.191452864,4,0.3992
31021,0.106,49345,392,1878,6575,0.208732694,8,0.4221
31023,0.092,54240,949,2696,8248,0.352002967,6,0.3622
31025,0.069,66522,988,5500,25502,0.179636364,2,0.3295
31027,0.104,54421,657,2734,8603,0.240307242,9,0.375
31029,0.093,52749,379,1820,3990,0.208241758,9,0.4214
31031,0.133,43564,422,2270,5741,0.185903084,7,0.3188
31033,0.09,55964,591,5779,10116,0.102266828,7,0.32905
31035,0.113,55758,806,2586,6308,0.311678268,8,0.3143
31037,0.103,50758,2522,4970,10557,0.507444668,7,0.3114
31039,0.091,56047,1125,3878,9021,0.290097989,7,0.38155
31041,0.134,45644,1235,4233,10735,0.291755256,7,0.3526
31043,0.148,50289,5577,12102,20666,0.46083292,3,0.4232
31045,0.188,40667,201,3334,9092,0.060287942,7,0.40735
31047,0.137,47366,4444,11557,23990,0.384528857,7,0.4074
31049,0.118,44109,56,587,1935,0.095400341,9,0.4165
31051,0.107,52601,953,1742,5767,0.547072331,3,0.3645
31053,0.129,50043,4116,16832,36714,0.244534221,4,0.3864
31055,0.14,52842,37076,327244,543312,0.113297723,2,0.4545
31057,0.138,45624,173,669,1884,0.258594918,9,0.4058
31059,0.101,54556,503,2250,5638,0.223555556,8,0.3231
31061,0.136,44794,81,790,3075,0.102531646,9,0.41345
31063,0.137,48543,132,760,2710,0.173684211,9,0.3981
31065,0.127,44461,414,2010,4870,0.205970149,9,0.39705
31067,0.11,50861,1948,8984,21666,0.21682992,6,0.38395
31069,0.156,38645,62,538,1913,0.115241636,9,0.48925
31071,0.118,40436,123,843,1987,0.145907473,9,0.38155
31073,0.091,55319,87,440,1952,0.197727273,9,0.3459
31075,0.11,47537,107,265,617,0.403773585,9,0.4394
31077,0.127,43858,120,624,2475,0.192307692,8,0.3965
31079,0.147,48499,9623,35227,61346,0.273171147,3,0.3333
31081,0.069,62191,723,3333,9102,0.216921692,3,0.3624
31083,0.114,46744,99,844,3479,0.117298578,9,0.3054
31085,0.145,48856,74,202,928,0.366336634,9,0.3512
31087,0.138,40496,175,697,2878,0.25107604,9,0.45555
31089,0.125,46667,790,4548,10401,0.173702726,7,0.36015
31091,0.096,40732,23,323,727,0.07120743,9,0.5
31093,0.115,51040,184,1555,6357,0.118327974,3,0.38285
31095,0.115,44947,872,3304,7301,0.263922518,7,0.318
31097,0.139,48511,228,1661,5174,0.137266707,8,0.34275
31099,0.096,56791,599,2253,6591,0.265867732,7,0.3516
31101,0.12,45192,548,3349,8105,0.163630935,7,0.2802
31103,0.205,41138,46,155,802,0.296774194,9,0.5878
31105,0.117,45771,488,1586,3709,0.307692308,8,0.3899
31107,0.149,42745,369,2921,8496,0.1263266,9,0.43375
31109,0.14,52011,20436,162804,302097,0.125525171,2,0.4225
31111,0.145,49770,1422,14673,35694,0.096912697,5,0.4121
31113,0.094,50761,39,196,751,0.198979592,9,0.375
31115,0.155,49132,12,112,584,0.107142857,9,0.4882
31117,0.139,62280,0,65,500,0,9,0.3469
31119,0.137,51836,4126,21642,35185,0.190647814,5,0.4356
31121,0.104,50893,657,2381,7761,0.275934481,3,0.35655
31123,0.14,46961,293,1536,4845,0.190755208,9,0.4895
31125,0.117,48535,237,1105,3558,0.214479638,8,0.3625
31127,0.136,49162,383,3118,7145,0.122835151,7,0.34
31129,0.134,43249,67,1427,4356,0.046951647,9,0.5045
31131,0.1,51527,1748,6186,15870,0.282573553,6,0.3883
31133,0.122,42977,303,858,2685,0.353146853,9,0.3488
31135,0.104,56080,267,1169,2885,0.228400342,9,0.4082
31137,0.095,54137,1396,4769,9196,0.292723841,7,0.3147
31139,0.1,53489,398,2042,7193,0.194906954,9,0.3434
31141,0.084,61768,6916,18687,32705,0.370096859,5,0.35145
31143,0.08,58162,242,1473,5279,0.164290563,9,0.3496
31145,0.117,43842,905,5375,10849,0.168372093,7,0.40385
31147,0.144,44282,368,2440,8159,0.150819672,7,0.4815
31149,0.15,46051,30,449,1413,0.066815145,9,0.3812
31151,0.101,51805,2861,6836,14337,0.418519602,6,0.37735
31153,0.053,74008,7843,65154,172293,0.120376339,2,0.3041
31155,0.082,61961,1046,5119,20927,0.204336785,2,0.3111
31157,0.156,47194,2149,16761,36480,0.128214307,5,0.42375
31159,0.082,61802,1893,6285,17101,0.301193317,2,0.3685
31161,0.16,40351,287,1758,5263,0.163253697,9,0.53105
31163,0.121,43883,73,807,3079,0.090458488,8,0.3731
31165,0.16,47313,33,159,1303,0.20754717,9,0.29705
31167,0.092,55955,709,1359,6063,0.521707138,9,0.4022
31169,0.107,49517,888,2492,5223,0.356340289,9,0.4085
31171,0.154,39537,72,250,688,0.288,9,0.298
31173,0.34,41344,391,2909,6962,0.13441045,8,0.38685
31175,0.123,44726,274,1762,4211,0.155505108,9,0.4491
31177,0.074,69191,2278,8105,20297,0.281061073,2,0.26815
31179,0.136,53290,1047,4082,9397,0.256491916,6,0.35755
31181,0.127,40979,127,1054,3668,0.120493359,9,0.4663
31183,0.126,45400,167,317,766,0.52681388,9,0.4933
31185,0.106,51335,1624,7737,13915,0.209900478,6,0.4336
32001,0.132,46840,1201,7680,24000,0.156380208,6,0.4182
32003,0.156,51241,66793,873804,2064899,0.076439339,1,0.35785
32005,0.103,60322,2800,17971,47492,0.155806577,4,0.31555
32007,0.108,72648,4594,22264,52648,0.206342077,5,0.3448
32009,0.14,47180,266,391,811,0.680306905,9,0.46835
32011,0.098,70535,0,4422,1988,0,9,0.36755
32013,0.107,67423,2926,8052,17209,0.363387978,7,0.37535
32015,0.11,74347,2146,3507,5966,0.611919019,7,0.3649
32017,0.151,45629,89,1155,5122,0.077056277,8,0.38295
32019,0.137,48576,3566,12175,51613,0.292895277,4,0.4296
32021,0.19,40714,180,1240,4482,0.14516129,7,0.3879
32023,0.168,42881,1928,11014,42903,0.175049936,4,0.5185
32027,0.185,52001,737,1869,6677,0.394328518,9,0.3116
32029,0.084,55291,992,4797,3898,0.206795914,2,0.2603
32031,0.154,52862,23681,194123,438943,0.121989666,2,0.35525
32033,0.137,57243,1372,4234,9977,0.324043458,7,0.4783
32510,0.193,45639,3686,27711,54385,0.13301577,3,0.4007
33001,0.1,59831,3555,25491,60278,0.139460986,4,0.3557
33003,0.107,57556,2024,20010,47380,0.101149425,6,0.3829
33005,0.118,56008,6025,31905,76288,0.188841874,4,0.347
33007,0.149,42491,1293,12064,32778,0.107178382,7,0.4995
33009,0.116,56353,6778,52228,89465,0.129777131,5,0.39245
