MECS_NAICS_dummies,Northeast_Net_electricity_Under 50,Northeast_Net_electricity_50-99,Northeast_Net_electricity_100-249,Northeast_Net_electricity_250-499,Northeast_Net_electricity_500-999,Northeast_Net_electricity_1000 and Over,Northeast_Residual_fuel_oil_Under 50,Northeast_Residual_fuel_oil_50-99,Northeast_Residual_fuel_oil_100-249,Northeast_Residual_fuel_oil_250-499,Northeast_Residual_fuel_oil_500-999,Northeast_Residual_fuel_oil_1000 and Over,Northeast_Diesel_Under 50,Northeast_Diesel_50-99,Northeast_Diesel_100-249,Northeast_Diesel_250-499,Northeast_Diesel_500-999,Northeast_Diesel_1000 and Over,Northeast_Natural_gas_Under 50,Northeast_Natural_gas_50-99,Northeast_Natural_gas_100-249,Northeast_Natural_gas_250-499,Northeast_Natural_gas_500-999,Northeast_Natural_gas_1000 and Over,Northeast_LPG_NGL_Under 50,Northeast_LPG_NGL_50-99,Northeast_LPG_NGL_100-249,Northeast_LPG_NGL_250-499,Northeast_LPG_NGL_500-999,Northeast_LPG_NGL_1000 and Over,Northeast_Coal_Under 50,Northeast_Coal_50-99,Northeast_Coal_100-249,Northeast_Coal_250-499,Northeast_Coal_500-999,Northeast_Coal_1000 and Over,Northeast_Coke_and_breeze_Under 50,Northeast_Coke_and_breeze_50-99,Northeast_Coke_and_breeze_100-249,Northeast_Coke_and_breeze_250-499,Northeast_Coke_and_breeze_500-999,Northeast_Coke_and_breeze_1000 and Over,Northeast_Other_Under 50,Northeast_Other_50-99,Northeast_Other_100-249,Northeast_Other_250-499,Northeast_Other_500-999,Northeast_Other_1000 and Over,Midwest_Net_electricity_Under 50,Midwest_Net_electricity_50-99,Midwest_Net_electricity_100-249,Midwest_Net_electricity_250-499,Midwest_Net_electricity_500-999,Midwest_Net_electricity_1000 and Over,Midwest_Residual_fuel_oil_Under 50,Midwest_Residual_fuel_oil_50-99,Midwest_Residual_fuel_oil_100-249,Midwest_Residual_fuel_oil_250-499,Midwest_Residual_fuel_oil_500-999,Midwest_Residual_fuel_oil_1000 and Over,Midwest_Diesel_Under 50,Midwest_Diesel_50-99,Midwest_Diesel_100-249,Midwest_Diesel_250-499,Midwest_Diesel_500-999,Midwest_Diesel_1000 and Over,Midwest_Natural_gas_Under 50,Midwest_Natural_gas_50-99,Midwest_Natural_gas_100-249,Midwest_Natural_gas_250-499,Midwest_Natural_gas_500-999,Midwest_Natural_gas_1000 and Over,Midwest_LPG_NGL_Under 50,Midwest_LPG_NGL_50-99,Midwest_LPG_NGL_100-249,Midwest_LPG_NGL_250-499,Midwest_LPG_NGL_500-999,Midwest_LPG_NGL_1000 and Over,Midwest_Coal_Under 50,Midwest_Coal_50-99,Midwest_Coal_100-249,Midwest_Coal_250-499,Midwest_Coal_500-999,Midwest_Coal_1000 and Over,Midwest_Coke_and_breeze_Under 50,Midwest_Coke_and_breeze_50-99,Midwest_Coke_and_breeze_100-249,Midwest_Coke_and_breeze_250-499,Midwest_Coke_and_breeze_500-999,Midwest_Coke_and_breeze_1000 and Over,Midwest_Other_Under 50,Midwest_Other_50-99,Midwest_Other_100-249,Midwest_Other_250-499,Midwest_Other_500-999,Midwest_Other_1000 and Over,South_Net_electricity_Under 50,South_Net_electricity_50-99,South_Net_electricity_100-249,South_Net_electricity_250-499,South_Net_electricity_500-999,South_Net_electricity_1000 and Over,South_Residual_fuel_oil_Under 50,South_Residual_fuel_oil_50-99,South_Residual_fuel_oil_100-249,South_Residual_fuel_oil_250-499,South_Residual_fuel_oil_500-999,South_Residual_fuel_oil_1000 and Over,South_Diesel_Under 50,South_Diesel_50-99,South_Diesel_100-249,South_Diesel_250-499,South_Diesel_500-999,South_Diesel_1000 and Over,South_Natural_gas_Under 50,South_Natural_gas_50-99,South_Natural_gas_100-249,South_Natural_gas_250-499,South_Natural_gas_500-999,South_Natural_gas_1000 and Over,South_LPG_NGL_Under 50,South_LPG_NGL_50-99,South_LPG_NGL_100-249,South_LPG_NGL_250-499,South_LPG_NGL_500-999,South_LPG_NGL_1000 and Over,South_Coal_Under 50,South_Coal_50-99,South_Coal_100-249,South_Coal_250-499,South_Coal_500-999,South_Coal_1000 and Over,South_Coke_and_breeze_Under 50,South_Coke_and_breeze_50-99,South_Coke_and_breeze_100-249,South_Coke_and_breeze_250-499,South_Coke_and_breeze_500-999,South_Coke_and_breeze_1000 and Over,South_Other_Under 50,South_Other_50-99,South_Other_100-249,South_Other_250-499,South_Other_500-999,South_Other_1000 and Over,West_Net_electricity_Under 50,West_Net_electricity_50-99,West_Net_electricity_100-249,West_Net_electricity_250-499,West_Net_electricity_500-999,West_Net_electricity_1000 and Over,West_Residual_fuel_oil_Under 50,West_Residual_fuel_oil_50-99,West_Residual_fuel_oil_100-249,West_Residual_fuel_oil_250-499,West_Residual_fuel_oil_500-999,West_Residual_fuel_oil_1000 and Over,West_Diesel_Under 50,West_Diesel_50-99,West_Diesel_100-249,West_Diesel_250-499,West_Diesel_500-999,West_Diesel_1000 and Over,West_Natural_gas_Under 50,West_Natural_gas_50-99,West_Natural_gas_100-249,West_Natural_gas_250-499,West_Natural_gas_500-999,West_Natural_gas_1000 and Over,West_LPG_NGL_Under 50,West_LPG_NGL_50-99,West_LPG_NGL_100-249,West_LPG_NGL_250-499,West_LPG_NGL_500-999,West_LPG_NGL_1000 and Over,West_Coal_Under 50,West_Coal_50-99,West_Coal_100-249,West_Coal_250-499,West_Coal_500-999,West_Coal_1000 and Over,West_Coke_and_breeze_Under 50,West_Coke_and_breeze_50-99,West_Coke_and_breeze_100-249,West_Coke_and_breeze_250-499,West_Coke_and_breeze_500-999,West_Coke_and_breeze_1000 and Over,West_Other_Under 50,West_Other_50-99,West_Other_100-249,West_Other_250-499,West_Other_500-999,West_Other_1000 and Over
324110,2.004762592,1.753347448,3.811520244,2.86788461,3.493379098,0,1.192871175,0.405622377,1.432800179,0.953617123,1.897876186,0,2.218056032,0.48490073,0.716246866,0.19880057,0.729660708,0,3.809209104,4.175696829,7.408301959,5.050855812,11.05272658,0,5.154196375,0.60356101,0.57742277,0.603864734,0.697674419,0,0.011901102,0.067543988,0.251796045,0.342247866,0.637083573,0,0,0,0,0,0,0,13.76872432,13.95101686,25.13732427,32.89523298,104.2891422,0,2.949004134,2.396951396,4.775219339,5.751091757,6.260232253,5.985110169,0,0.115630357,0.322580645,0.161290323,0,0.285714286,0.207407407,0.06374502,0.062015504,0.05,0.186915888,0.414078675,15.20842834,13.09585187,15.20918967,15.74994448,16.15087988,32.51044445,0.12793177,0.153022188,0.146484375,0.183430144,0.145401672,0.155581486,0,0,0,0,0,0,0,0,0,0,0,0,13.89982888,8.383503584,18.13514859,60.37295354,118.0429733,123.6774054,7.810145395,7.348976778,17.38858247,17.60592818,20.11640589,18.80763569,0.213692336,0.106846168,0.176067962,0.354162516,0.584624379,0.643776824,0.3818555,0.130930754,0.412954051,0.337040782,0.36232978,0.314688065,24.66528114,21.40259541,77.89191049,88.4303317,136.8999135,161.4642505,0.613449889,0.483247423,0.642518673,0.653407931,0.622891254,0.506585613,0,0,0,0,0,0,0,0,0,0,0,0,14.89298386,58.00121719,77.92701341,202.0664387,389.8512755,359.2434668,2.151357022,1.831804098,3.314697715,4.382584068,5.018472866,5.142419214,0.361663653,0,1.916932907,2.730375427,0,0,0.933540142,0.449588165,0.537323552,0.809902657,0.168491112,0,15.94538471,16.32664951,29.57488053,48.9053172,53.53816169,45.08812453,1.424197109,0.43429167,2.189525311,2.89418847,0.687285223,1.542495758,0,0,0,0,0,0,0,0,0,0,0,0,1.124743071,11.1113247,47.79363135,155.2156204,171.4817372,106.3384615
324121,0.301066768,0.263310305,0,0.430686783,0,0,0.331353104,0.112672882,0,0.264893645,0,0,3.696760054,0.808167883,0,0.331334283,0,0,2.672055742,2.929136832,0,3.543036863,0,0,0.214758182,0.025148375,0,0.025161031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268396186,0.271949646,0,0.641232612,0,0,0.186576434,0.151649378,0.302116699,0.363857812,0,0,0,0,0,0,0,0,0.311111111,0.09561753,0.093023256,0.075,0,0,2.564454022,2.20823015,2.564582399,2.655764788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137710566,0.083058362,0.179671389,0.598136398,0,0,0.155860328,0.146657184,0.347008927,0.351346307,0,0,0.320538505,0.160269252,0.264101943,0.531243774,0,0,1.718349748,0.589188393,1.858293229,1.516683519,0,0,1.16076119,1.007217472,3.665634549,4.161578232,0,0,0.057510927,0.045304446,0.060236126,0.061256994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084328504,0.328420141,0.441245926,1.144160271,0,0,0.292666847,0.249195426,0.450925681,0,0,0,0.036166365,0,0.191693291,0,0,0,0.358418218,0.172612383,0.206297021,0,0,0,2.582871486,2.64462967,4.790609761,0,0,0,0.071209855,0.021714584,0.109476266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037248277,0.367975326,1.58278851,0,0,0
324199,0.085744919,0,0.163021045,0,0,0,0.124257414,0,0.149250019,0,0,0,0.277257004,0,0.089530858,0,0,0,0.345018921,0,0.671006572,0,0,0,0.322137273,0,0.036088923,0,0,0,0.119011018,0,2.517960452,0,0,0,0,0,0,0,0,0,0.050324285,0,0.091876185,0,0,0,-0.292593591,-0.237820154,-0.473786578,0,0,0,0,0,0,0,0,0,0.103703704,0.03187251,0.031007752,0,0,0,0.698534508,0.601502288,0.698569476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.090675502,1.864101304,4.03241363,0,0,0,0.038965082,0.036664296,0.086752232,0.087836577,0,0,0,0,0,0,0,0,0.071597906,0.024549516,0.077428885,0.063195147,0,0,0.116076119,0.100721747,0.366563455,0.416157823,0,0,0.057510927,0.045304446,0.060236126,0.061256994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307091809,5.090512193,6.839311848,17.7344842,0,0,0.248196988,0,0,0,0,0,0,0,0,0,0,0,0.186491102,0,0,0,0,0,0.250452773,0,0,0,0,0,0.213629566,0,0,0,0,0,0.930773706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325009,1.005447899,0.879355747,1.911590447,1.43832919,1.752033227,1.978768838,0.246858063,0.083941297,0.296510037,0.197345766,0.392754933,0.11640625,0,0,0,0,0,0,1.81176318,1.986074684,3.523589373,2.402324036,5.256976582,4.963852573,0.004295164,0.000502968,0.000481186,0.000503221,0.000581395,0,0.079340679,0.450293253,1.678640301,2.281652443,4.24722382,1.932885906,0,0,0,0,0,0,0.033549523,0.033993706,0.06125079,0.080154076,0.254115843,0.155973059,1.935810571,1.57342738,3.134590409,3.775180946,4.109395315,3.928797318,0,0,0,0,0,0,0.051851852,0.015936255,0.015503876,0.0125,0.046728972,0.103519669,4.735735602,4.077902762,4.735972673,4.904357711,5.029204539,10.12339117,0.176545842,0.21117062,0.202148438,0.253133598,0.200654308,0.21470245,0.189405684,0.264993553,0.836110672,3.215829296,0.377480828,3.099170754,0,0,0,0,0,0,0.612727151,0.369558525,0.799426958,2.66133836,5.203526985,5.451901952,1.404071082,1.321164365,3.126037298,3.165110684,3.61643252,3.38114799,0,0,0,0,0,0,0.085917487,0.02945942,0.092914661,0.075834176,0.081524201,0.070804815,5.970832244,5.181019671,18.85563469,21.40671631,33.13995949,39.08635575,0.013802622,0.010873067,0.01445667,0.014701678,0.014015053,0.011398176,0.05884403,0.230914261,1.009264851,0.844028697,3.336675178,6.4531267,0,0,0,0,0,0,0.837949754,3.263422973,4.384542568,11.36921413,21.93487775,20.21273758,0.281632192,0.239799809,0.433924065,0.573720096,0.656963721,0.673189424,0,0,0,0,0,0,0,0,0,0,0,0,0.183867833,0.188264236,0.341030919,0.563932127,0.617353922,0.519915694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325110,0.02057878,0,0.039125051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138487446,0.112562635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07388918,0.924717092,0,0,0,0,0.095948827,0.114766641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155722281,0.093921897,0,0,0,0,2.447318372,2.302810636,5.448733051,5.516838587,6.303499771,0,0.128215402,0.064107701,0.105640777,0.21249751,0.350774627,0,0.029784729,0.010212599,0.032210416,0.026289181,0.028261723,0,17.36305343,15.06629523,54.83178545,62.25027663,96.37029876,0,0.184034967,0.144974227,0.192755602,0.196022379,0.186867376,0,0,0,0,0,0,0,0,0,0,0,0,0,5.909717106,23.01558832,30.92238658,80.18242018,154.697727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325120,1.622867752,1.419345633,3.085449277,0,2.827912046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006442745,0.000754451,0.000721778,0,0.000872093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201297139,0.203962235,0.367504741,0,1.524695061,0,15.51059392,12.60701513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53694459,0.462358546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.740647876,3.519772422,8.328214238,8.432311373,0,0,0,0,0,0,0,0,0.037230911,0.012765749,0.04026302,0.032861476,0,0,2.901902975,2.51804368,9.164086374,10.40394558,0,0,0.013802622,0.010873067,0.01445667,0.014701678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.756001082,1.495172557,2.705554083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064571787,0.066115742,0.119765244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325181,1.714898375,0,3.260420908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012885491,0,0.001443557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402594278,0,0.735009482,0,0,0,0.746305735,0.606597513,1.208466797,1.455431247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047974414,0.057383321,0.054931641,0.068786304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034427641,0.020764591,0.044917847,0.149534099,0,0,1.491825525,1.403737137,3.32141463,3.362930101,3.842459552,3.592469739,0,0,0,0,0,0,0.024820607,0.008510499,0.026842013,0.021907651,0.023551436,0.020454724,1.800420717,1.562263813,5.685652175,6.454895054,9.992889967,11.78594236,0.009201748,0.007248711,0.00963778,0.009801119,0.009343369,0.007598784,0.034325684,0.134699986,0.58873783,0.492350073,1.946393854,3.764323908,0,0,0,0,0,0,0.175529275,0.683604554,0.918450747,2.381562741,4.594801978,4.234057179,1.222281871,0,1.883227602,0,2.85121825,0,0,0,0,0,0,0,0,0,0,0,0,0,2.902698414,0,5.38381233,0,9.746088907,0,0,0,0,0,0,0,1.985650572,0,15.7296467,0,12.58828789,0,0,0,0,0,0,0,0.010145879,0,0.43112814,0,1.546871419,0
325182,0,0.059703831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06096153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138487446,0.112562635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134236147,0.115589636,0,0,0,0,0.095948827,0.114766641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.719173985,1.036897748,0,0,0,0,0.240169368,0.225987997,0.534715381,0,0,0,0.027780004,0.013890002,0.022888835,0,0,0,0.049641215,0.017020998,0.053684027,0,0,0,1.98882406,1.72574545,6.280621933,0,0,0,0.018403497,0.014497423,0.01927556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.843859099,7.180970119,9.647927783,0,0,0,0.029783639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030054333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325188,0.573374069,0.501467837,1.090117544,0.820232119,0,0,0.248514828,0.084504662,0.298500037,0.198670234,0,0,0.138628502,0.030306296,0.044765429,0.012425036,0,0,0.757237624,0.830092195,1.472705967,1.004066186,0,0,0.006442745,0.000754451,0.000721778,0.000754831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025162142,0.025495279,0.045938093,0.060115557,0,0,0.677435113,0.550619452,1.096947005,1.321121069,0,1.374878976,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0,0.124223602,2.152811206,1.853767926,2.152918976,2.229464887,0,4.601977771,0.038379531,0.045906656,0.043945313,0.055029043,0,0.046674446,0,0,0,0,0,0,0,0,0,0,0,0,2.720742891,1.640981192,3.549761439,11.81736016,0,24.20852978,6.055056542,5.697521322,13.48103585,13.64953982,15.59586524,14.58120071,0.013890002,0.006945001,0.011444418,0.023020564,0.038000585,0.041845494,0.024820607,0.008510499,0.026842013,0.021907651,0.023551436,0.020454724,1.25498495,1.088977457,3.963189184,4.499390654,6.965553328,8.215402179,0.009201748,0.007248711,0.00963778,0.009801119,0.009343369,0.007598784,0.004903669,0.019242855,0.084105404,0.070335725,0.278056265,0.537760558,0,0,0,0,0,0,0.216036031,0.841359452,1.13040092,2.931154143,5.655140896,5.211147298,1.023223958,0.87123886,1.576529642,2.084435531,2.38687564,0,0,0,0,0,0,0,0.058346259,0.02809926,0.033582722,0.050618916,0.010530695,0,0.583391259,0.597340534,1.082051459,1.789291077,1.958792222,0,0,0,0,0,0,0,0.595695172,2.785636561,4.718894009,7.019634394,3.776486366,0,0,0,0,0,0,0,0.005782294,0.057123224,0.245706644,0.797962157,0.881586122,0
325192,0.263535565,0.23048585,0.501042441,0,0,0,0.331353104,0.112672882,0.39800005,0,0,0,0,0,0,0,0,0,1.257130283,1.378080014,2.444917168,0,0,0,0.008590327,0.001005935,0.000962371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766780224,0,1.241620422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49819531,0,2.49832037,0,0,0,0.095948827,0,0.109863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59966697,0,3.391793321,0,0,0,0.667450465,0.628039264,1.486018105,1.504592342,1.719136301,0,0.016668002,0.008334001,0.013733301,0.027624676,0.045600702,0,0.029784729,0.010212599,0.032210416,0.026289181,0.028261723,0,0.776396698,0.673696128,2.451827805,2.783548955,4.309241001,0,0.011042098,0.008698454,0.011565336,0.011761343,0.011212043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260428211,1.014246265,1.362681443,3.533462584,6.817187971,0,0.029783639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030054333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325193,0.132704124,0.116061841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969392399,1.062658587,0,0,0,0,0.012885491,0.001508903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918105111,3.184636944,6.344450685,7.641014045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.82775285,45.48954109,52.83039741,54.70875464,0,0,0.047974414,0.057383321,0.054931641,0.068786304,0,0,1.048539459,1.466989747,4.628662732,17.80265427,0,0,0,0,0,0,0,0,0.275421131,0.166116724,0.359342779,1.196272796,0,0,1.546981728,1.455636511,0,0,0,0,0,0,0,0,0,0,0.074461822,0.025531497,0,0,0,0,20.33586214,17.64586534,0,0,0,0,0.027605245,0.021746134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051030273,0.198739082,0,0,0,0,0.992787954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01086655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.980531004,0,0,0,0,0
325199,0.277392654,0.242605137,0.527387992,0.396820116,0,0.545921814,0,0,0,0,0,0,0.110902802,0.024245037,0.035812343,0.009940028,0,0.044576523,1.629290167,1.786045764,3.16870857,2.160372267,0,4.463914641,0.005154196,0.000603561,0.000577423,0.000603865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322075423,0.326339576,0.588007585,0.769479134,0,1.497341368,1.263858915,1.027264884,2.046522574,2.46475361,2.68295668,2.565047215,0,0,0,0,0,0,0,0,0,0,0,0,2.253100494,1.940126203,2.253213285,2.333325108,2.392722945,4.81636214,0.031982942,0.038255547,0.036621094,0.045857536,0.036350418,0.038895371,0.331459947,0.463738717,1.463193675,5.627701269,0.660591449,5.42354882,0,0,0,0,0,0,0.607864237,0.366625521,0.7930823,2.640216627,5.162229152,5.408632889,1.579579968,1.48630991,3.516791961,3.560749519,4.068486585,3.803791489,0.013890002,0.006945001,0.011444418,0.023020564,0.038000585,0.041845494,0.19092775,0.065465377,0.206477025,0.168520391,0.18116489,0.157344033,16.74922222,14.53366068,52.89333257,60.04955989,92.96334634,109.6440214,0.009201748,0.007248711,0.00963778,0.009801119,0.009343369,0.007598784,0.215761442,0.846685624,3.700637788,3.094771889,12.23447565,23.66146457,0,0,0,0,0,0,1.944324275,7.572235064,10.17360828,26.38038728,50.89626806,46.90032568,0.182856194,0.155695555,0.281735204,0.372501001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288468467,0.29536594,0.535040113,0.884747663,0,0,0.053407392,0.016285938,0.082107199,0.108532068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005194405,0.051315471,0.2207255,0.716832858,0,0
325211,0.573374069,0.501467837,1.090117544,0.820232119,0,0,0,0,0,0,0,0,0.138628502,0.030306296,0.044765429,0.012425036,0,0,0.94654703,1.037615244,1.840882458,1.255082732,0,0,0.006442745,0.000754451,0.000721778,0.000754831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402594278,0.40792447,0.735009482,0.961848917,0,0,1.158537338,0.941659477,1.875979026,2.259357476,2.459376956,2.35129328,0,0,0,0,0,0,0,0,0,0,0,0,1.971462933,1.697610427,1.971561624,2.041659469,2.093632576,4.214316873,0.031982942,0.038255547,0.036621094,0.045857536,0.036350418,0.038895371,0.142054263,0.198745165,0.627083004,2.411871972,0.283110621,2.324378066,0,0,0,0,0,0,0.445767107,0.268858716,0.581593686,1.93615886,3.785634712,3.966330785,4.563231017,4.293784185,10.15962122,10.28660972,11.75340569,10.98873097,0.106846168,0.053423084,0.088033981,0.177081258,0.292312189,0.321888412,0.19092775,0.065465377,0.206477025,0.168520391,0.18116489,0.157344033,13.80483445,11.97875203,43.59508102,49.4932972,76.62108661,90.36942396,0.153362472,0.120811856,0.160629668,0.163351983,0.155722813,0.126646403,0.029422015,0.115457131,0.504632426,0.422014349,1.668337589,3.22656335,0,0,0,0,0,0,0.769628359,2.997343046,4.027053277,10.44223663,20.14643944,18.56471225,0.173415379,0.147657037,0.267189293,0,0.404526244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138443062,0.141753328,0.256778816,0,0.464835886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325212,0.065883891,0.057621463,0.12526061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008590327,0.001005935,0.000962371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135487023,0.11012389,0.219389401,0.264224214,0,0.274975795,0,0,0,0,0,0,0,0,0,0,0,0,0.496802586,0.427792598,0.496827456,0.514491897,0,1.06199487,0.038379531,0.045906656,0.043945313,0.055029043,0,0.046674446,0.024850796,0.034768232,0.109701122,0.421929887,0,0.406623811,0,0,0,0,0,0,0.015458766,0.009323757,0.020169099,0.067144092,0,0.137548465,0.623441313,0.586628737,1.388035706,1.405385229,0,0,0,0,0,0,0,0,0.037230911,0.012765749,0.04026302,0.032861476,0,0,2.089370142,1.81299145,6.598142189,7.490840817,0,0,0.013802622,0.010873067,0.01445667,0.014701678,0,0,0.05460882,0.21429456,0.936624553,0.783281019,0,0,0,0,0,0,0,0,0.337314015,1.313680566,1.764983703,4.576641085,0,0,0.006506,0,0.010024102,0.013253537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042293261,0,0.078443899,0.129715613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325222,0.059703831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025770982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060252019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059958188,0,0,0,0,0,0.046055437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059914603,0,0,0,0,0,1.001175698,0.942058896,2.229027157,2.256888513,2.578704452,0,0.016668002,0.008334001,0.013733301,0.027624676,0.045600702,0,0.029784729,0.010212599,0.032210416,0.026289181,0.028261723,0,0.635233662,0.551205923,2.006040931,2.277449145,3.525742637,0,0.011042098,0.008698454,0.011565336,0.011761343,0.011212043,0,0.032035227,0.125711833,0.549453002,0.45949693,1.816516437,0,0,0,0,0,0,0,0.260428211,1.014246265,1.362681443,3.533462584,6.817187971,0,0.029783639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030054333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325311,0.132704124,0.116061841,0,0,0,0,0.124257414,0.042252331,0,0,0,0,0.277257004,0.060612591,0,0,0,0,0.12117405,0.132832323,0,0,0,0,0.012885491,0.001508903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050324285,0.050990559,0,0,0,0,1.170374366,0.951280616,1.895146311,0,0,0,0,0,0,0,0,0,0.103703704,0.03187251,0.031007752,0,0,0,12.22435389,10.52629003,12.22496584,0,0,0,0.063965885,0.076511094,0.073242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686816778,0.414244734,0.896091918,0,0,0,1.091022297,1.02660029,2.429062486,2.45942415,0,0,0,0,0,0,0,0,0.037230911,0.012765749,0.04026302,0.032861476,0,0,13.4648298,11.68372267,42.52136077,48.27430749,0,0,0.013802622,0.010873067,0.01445667,0.014701678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292666847,0.249195426,0.450925681,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.258287149,0.264462967,0.479060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
