ZIP,Census_Region
55310,Midwest
56260,Midwest
55018,Midwest
56069,Midwest
56071,Midwest
55053,Midwest
55057,Midwest
55021,Midwest
56052,Midwest
55946,Midwest
55049,Midwest
55052,Midwest
55088,Midwest
55087,Midwest
55019,Midwest
55020,Midwest
56096,Midwest
55046,Midwest
56146,Midwest
56128,Midwest
56158,Midwest
56134,Midwest
56129,Midwest
56116,Midwest
56138,Midwest
56147,Midwest
56156,Midwest
56144,Midwest
56173,Midwest
56763,Midwest
56759,Midwest
56761,Midwest
56751,Midwest
56714,Midwest
56726,Midwest
56682,Midwest
56756,Midwest
56735,Midwest
56673,Midwest
55791,Midwest
55616,Midwest
55736,Midwest
55711,Midwest
56669,Midwest
55725,Midwest
55713,Midwest
55746,Midwest
55812,Midwest
55806,Midwest
55771,Midwest
55763,Midwest
55734,Midwest
55768,Midwest
55724,Midwest
55703,Midwest
55733,Midwest
55807,Midwest
55781,Midwest
55816,Midwest
55717,Midwest
55798,Midwest
55706,Midwest
55782,Midwest
55710,Midwest
55708,Midwest
55738,Midwest
55758,Midwest
55731,Midwest
55803,Midwest
55808,Midwest
55810,Midwest
55751,Midwest
55769,Midwest
55792,Midwest
55741,Midwest
55705,Midwest
55796,Midwest
55811,Midwest
55765,Midwest
55790,Midwest
55719,Midwest
55732,Midwest
55720,Midwest
55602,Midwest
55779,Midwest
55804,Midwest
55723,Midwest
55802,Midwest
55805,Midwest
55702,Midwest
55750,Midwest
55379,Midwest
55044,Midwest
55054,Midwest
55372,Midwest
55020,Midwest
56071,Midwest
55088,Midwest
56011,Midwest
55337,Midwest
55378,Midwest
55352,Midwest
56379,Midwest
55377,Midwest
56329,Midwest
55371,Midwest
55398,Midwest
56304,Midwest
55308,Midwest
55330,Midwest
55309,Midwest
55319,Midwest
55338,Midwest
56054,Midwest
56044,Midwest
55314,Midwest
55332,Midwest
55334,Midwest
55366,Midwest
55336,Midwest
55335,Midwest
55339,Midwest
56058,Midwest
55396,Midwest
56011,Midwest
55385,Midwest
55307,Midwest
56385,Midwest
56369,Midwest
55382,Midwest
56368,Midwest
56325,Midwest
56303,Midwest
56302,Midwest
56316,Midwest
56393,Midwest
56321,Midwest
56377,Midwest
56398,Midwest
56320,Midwest
56378,Midwest
56371,Midwest
56331,Midwest
56375,Midwest
56376,Midwest
55320,Midwest
56374,Midwest
56307,Midwest
56399,Midwest
56336,Midwest
56397,Midwest
56301,Midwest
56362,Midwest
55329,Midwest
56314,Midwest
55353,Midwest
56340,Midwest
56310,Midwest
56312,Midwest
56352,Midwest
56387,Midwest
56395,Midwest
56335,Midwest
56356,Midwest
55389,Midwest
56367,Midwest
56072,Midwest
56026,Midwest
55985,Midwest
55052,Midwest
55021,Midwest
55049,Midwest
55946,Midwest
55060,Midwest
56042,Midwest
55917,Midwest
56046,Midwest
55924,Midwest
56093,Midwest
56235,Midwest
56207,Midwest
56267,Midwest
56244,Midwest
56221,Midwest
56227,Midwest
56249,Midwest
56262,Midwest
56244,Midwest
56289,Midwest
56271,Midwest
56215,Midwest
56231,Midwest
56252,Midwest
56208,Midwest
56226,Midwest
56443,Midwest
56382,Midwest
56336,Midwest
56481,Midwest
56347,Midwest
56437,Midwest
56378,Midwest
56446,Midwest
56318,Midwest
56389,Midwest
56479,Midwest
56466,Midwest
56360,Midwest
56438,Midwest
56434,Midwest
56440,Midwest
56453,Midwest
56296,Midwest
56565,Midwest
56274,Midwest
56583,Midwest
56219,Midwest
56236,Midwest
56211,Midwest
56248,Midwest
55964,Midwest
55960,Midwest
55910,Midwest
55991,Midwest
55957,Midwest
55981,Midwest
55041,Midwest
55945,Midwest
55932,Midwest
55956,Midwest
55968,Midwest
55027,Midwest
55906,Midwest
56464,Midwest
56477,Midwest
56482,Midwest
56470,Midwest
56481,Midwest
56479,Midwest
56434,Midwest
56068,Midwest
56072,Midwest
56093,Midwest
56096,Midwest
56048,Midwest
55052,Midwest
56028,Midwest
56042,Midwest
56091,Midwest
56097,Midwest
56063,Midwest
56078,Midwest
56026,Midwest
55109,Midwest
55025,Midwest
55055,Midwest
55042,Midwest
55073,Midwest
55001,Midwest
55125,Midwest
55047,Midwest
55013,Midwest
55119,Midwest
55071,Midwest
55090,Midwest
55033,Midwest
55003,Midwest
55016,Midwest
55188,Midwest
55128,Midwest
55038,Midwest
55043,Midwest
55082,Midwest
55115,Midwest
55129,Midwest
55187,Midwest
55110,Midwest
56019,South
56160,South
56088,South
56081,South
56120,South
56159,South
56062,South
56056,South
56060,South
56162,South
56022,South
56553,South
56565,South
56543,South
56579,South
56520,South
56522,South
56594,South
55969,South
55962,South
55987,South
55964,South
55979,South
55925,South
55947,South
55910,South
55972,South
55923,South
55952,South
55959,South
55971,South
55943,South
55380,South
55374,South
55376,South
55301,South
55349,South
55320,South
55362,South
55388,South
55313,South
55341,South
55328,South
55395,South
55302,South
55358,South
55327,South
55321,South
55390,South
55373,South
55382,South
55363,South
55330,South
56264,South
56223,South
56237,South
56214,South
56245,South
56292,South
56241,South
56291,South
56229,South
56280,South
56218,South
56297,South
56265,South
56142,South
56220,South
39165,South
39661,South
39120,South
39190,South
39122,South
39121,South
38846,South
38834,South
38865,South
38683,South
39631,South
39638,South
39657,South
39664,South
39645,South
39633,South
39652,South
39666,South
39067,South
39051,South
39160,South
39108,South
39090,South
39176,South
38610,South
38603,South
38635,South
38642,South
38647,South
38629,South
38683,South
38659,South
38633,South
38650,South
38762,South
38764,South
38759,South
38726,South
38730,South
38725,South
38733,South
38732,South
38772,South
38720,South
38769,South
38773,South
38746,South
38740,South
38781,South
38774,South
38703,South
38614,South
38951,South
38915,South
38916,South
38914,South
38929,South
38839,South
38913,South
38864,South
38850,South
38878,South
38917,South
38943,South
39176,South
38967,South
38925,South
38947,South
38930,South
38940,South
38923,South
39192,South
38850,South
38877,South
39776,South
38878,South
38875,South
38860,South
38868,South
38851,South
39767,South
39745,South
39747,South
39769,South
39744,South
39752,South
39108,South
39735,South
39772,South
39096,South
39175,South
39144,South
39086,South
39150,South
39363,South
39355,South
39347,South
39360,South
39301,South
39330,South
39367,South
39366,South
39307,South
39439,South
39741,South
39756,South
39755,South
39773,South
39754,South
39776,South
39759,South
39701,South
39751,South
39750,South
38644,South
38614,South
38645,South
38643,South
38631,South
38639,South
38617,South
38963,South
38626,South
38720,South
38739,South
38767,South
39059,South
39086,South
39170,South
39144,South
39175,South
39191,South
39077,South
39078,South
39083,South
39168,South
39402,South
39479,South
39482,South
39119,South
39437,South
39428,South
38641,South
38611,South
38637,South
38680,South
38671,South
38654,South
38651,South
38632,South
38672,South
38686,South
38618,South
39407,South
39402,South
39401,South
39404,South
39475,South
39437,South
39406,South
39577,South
39455,South
39425,South
39465,South
39653,South
39664,South
39630,South
39661,South
39647,South
39452,South
39573,South
39362,South
39476,South
39452,South
39451,South
39456,South
39423,South
39461,South
38925,South
38953,South
38914,South
38960,South
38901,South
38940,South
38922,South
39744,South
38929,South
39571,South
39558,South
39522,South
39470,South
39529,South
39520,South
39572,South
39576,South
39466,South
39525,South
39426,South
39573,South
39556,South
39535,South
39573,South
39534,South
39574,South
39501,South
39503,South
39506,South
39560,South
39565,South
39571,South
39530,South
39533,South
39540,South
39507,South
39531,South
39532,South
39502,South
39269,South
39218,South
39170,South
39204,South
39213,South
39211,South
39175,South
39272,South
39212,South
39215,South
39296,South
39207,South
39058,South
39041,South
39202,South
39206,South
39066,South
39216,South
39236,South
39210,South
39205,South
39060,South
39086,South
39217,South
39209,South
39203,South
39174,South
39201,South
39225,South
39056,South
39154,South
39059,South
39286,South
39073,South
38924,South
39169,South
39038,South
39192,South
39146,South
39079,South
39095,South
39063,South
38754,South
38753,South
39166,South
39097,South
39194,South
39038,South
38744,South
38745,South
39183,South
39113,South
39159,South
39177,South
38848,South
38858,South
38847,South
38862,South
38876,South
38843,South
38849,South
38856,South
38855,South
38824,South
38804,South
38857,South
38870,South
39581,South
39552,South
39555,South
39569,South
39553,South
39532,South
39452,South
39565,South
39562,South
39595,South
39573,South
39540,South
39564,South
39566,South
39563,South
39567,South
39480,South
39336,South
39366,South
39348,South
39422,South
39460,South
39338,South
39443,South
39356,South
39332,South
39347,South
39481,South
39439,South
39330,South
39345,South
39668,South
39120,South
39096,South
39069,South
39140,South
39482,South
39474,South
39663,South
39149,South
39111,South
39429,South
39656,South
39421,South
39119,South
39427,South
39459,South
39437,South
39168,South
39439,South
39440,South
39480,South
39401,South
39477,South
39436,South
39479,South
39464,South
39476,South
39443,South
39465,South
39350,South
39352,South
39354,South
39361,South
39320,South
39328,South
39335,South
39341,South
39325,South
39326,South
39358,South
38655,South
38965,South
38949,South
38685,South
38677,South
38619,South
38871,South
38673,South
38601,South
38627,South
38606,South
38913,South
39455,South
39475,South
39482,South
39401,South
39429,South
39402,South
39309,South
39301,South
39326,South
39320,South
39305,South
39330,South
39364,South
39342,South
39335,South
39323,South
39325,South
39307,South
39663,South
39654,South
39662,South
39191,South
39641,South
39665,South
39656,South
39140,South
39109,South
39350,South
39160,South
39090,South
39051,South
39094,South
39189,South
39171,South
38863,South
38858,South
38843,South
38868,South
38802,South
38803,South
38801,South
38824,South
38862,South
38860,South
38826,South
38849,South
38866,South
38857,South
38855,South
38804,South
38879,South
38946,South
38944,South
38761,South
38930,South
38941,South
38959,South
38736,South
38954,South
38952,South
39629,South
39641,South
39664,South
39654,South
39602,South
39083,South
39647,South
39601,South
39665,South
39191,South
39666,South
39603,South
39662,South
39759,South
39701,South
39743,South
39704,South
39766,South
39703,South
39753,South
39705,South
39710,South
39702,South
39740,South
39736,South
39071,South
39079,South
39046,South
39157,South
39045,South
39110,South
39041,South
39051,South
39163,South
39146,South
39213,South
39130,South
39158,South
39429,South
39478,South
39643,South
39482,South
39421,South
39483,South
39667,South
39455,South
38679,South
38654,South
38661,South
38659,South
38685,South
38649,South
38642,South
38635,South
38611,South
38618,South
38870,South
38848,South
38860,South
38858,South
39773,South
39740,South
38844,South
38868,South
39756,South
39730,South
38825,South
38821,South
39746,South
38901,South
38925,South
39745,South
39176,South
39767,South
39747,South
38967,South
39090,South
39365,South
39350,South
39051,South
39092,South
39325,South
39337,South
39323,South
39332,South
39057,South
39345,South
39330,South
39336,South
39327,South
39365,South
39743,South
39354,South
39739,South
39361,South
39341,South
39762,South
39769,South
39759,South
39743,South
39755,South
39750,South
39760,South
38666,South
38620,South
38606,South
38643,South
38621,South
38668,South
38658,South
38965,South
38646,South
38619,South
38665,South
38927,South
39455,South
39463,South
39573,South
39457,South
39466,South
39426,South
39470,South
39464,South
39425,South
39476,South
39423,South
39456,South
39462,South
39577,South
39465,South
39635,South
39657,South
39649,South
39648,South
39641,South
39667,South
39632,South
39666,South
39652,South
39662,South
38868,South
38871,South
38652,South
38874,South
38655,South
38627,South
38820,South
38864,South
38841,South
38801,South
38850,South
38860,South
38869,South
38863,South
38828,South
38826,South
38856,South
38865,South
38873,South
38829,South
38880,South
38833,South
38824,South
38859,South
38606,South
38643,South
38964,South
38670,South
38622,South
38621,South
38623,South
38645,South
38617,South
38646,South
39114,South
39073,South
39161,South
39232,South
39208,South
39148,South
39047,South
39151,South
39117,South
39298,South
39042,South
39193,South
39044,South
39272,South
39288,South
39218,South
39167,South
39145,South
39094,South
39152,South
39087,South
39074,South
39057,South
39094,South
39092,South
39117,South
39189,South
39145,South
39365,South
39359,South
39080,South
39098,South
38765,South
39054,South
39061,South
38721,South
39159,South
39140,South
39111,South
39082,South
39062,South
39044,South
39119,South
39114,South
39073,South
39149,South
39116,South
39152,South
39119,South
39153,South
39168,South
39092,South
39074,South
39574,South
39573,South
39455,South
39561,South
39577,South
38963,South
38756,South
38738,South
39038,South
38761,South
38754,South
38736,South
38732,South
38753,South
38771,South
38773,South
38737,South
38768,South
38751,South
38778,South
38759,South
38966,South
38948,South
38901,South
38953,South
38958,South
38927,South
38950,South
38928,South
38957,South
38920,South
38921,South
38940,South
38962,South
38963,South
38643,South
38961,South
38668,South
38665,South
38619,South
38635,South
38618,South
38638,South
38602,South
38683,South
38603,South
38610,South
38625,South
38663,South
38829,South
38824,South
38629,South
38650,South
38674,South
38852,South
38838,South
38873,South
38833,South
38847,South
38827,South
38846,South
38676,South
38641,South
38626,South
38670,South
38665,South
38664,South
38871,South
38841,South
38610,South
38633,South
38849,South
38824,South
38625,South
38652,South
38650,South
38828,South
38627,South
39643,South
39478,South
39667,South
39483,South
39652,South
39641,South
39657,South
39183,South
39181,South
39182,South
39180,South
39156,South
39162,South
38723,South
38780,South
38760,South
38731,South
38748,South
38722,South
38756,South
38782,South
38701,South
38744,South
38703,South
38776,South
38754,South
39439,South
39362,South
39324,South
39367,South
39360,South
39476,South
39322,South
39443,South
39752,Midwest
39767,Midwest
39771,Midwest
38929,Midwest
39737,Midwest
39744,Midwest
38916,Midwest
39776,Midwest
39750,Midwest
39751,Midwest
39633,Midwest
39638,Midwest
39631,Midwest
39669,Midwest
39769,Midwest
39354,Midwest
39350,Midwest
39339,Midwest
39341,Midwest
39108,Midwest
39772,Midwest
39346,Midwest
38961,Midwest
38953,Midwest
38658,Midwest
38927,Midwest
38922,Midwest
38965,Midwest
38948,Midwest
39040,Midwest
39039,Midwest
39194,Midwest
39179,Midwest
39088,Midwest
39162,Midwest
39146,Midwest
39095,Midwest
39173,Midwest
63544,Midwest
63559,Midwest
63549,Midwest
63533,Midwest
63540,Midwest
63501,Midwest
63546,Midwest
64436,Midwest
64427,Midwest
64480,Midwest
64421,Midwest
64506,Midwest
64507,Midwest
64423,Midwest
64494,Midwest
64449,Midwest
64463,Midwest
64459,Midwest
64430,Midwest
64457,Midwest
64505,Midwest
64483,Midwest
64485,Midwest
64446,Midwest
64491,Midwest
64496,Midwest
64498,Midwest
64482,Midwest
63384,Midwest
63359,Midwest
65264,Midwest
65265,Midwest
63352,Midwest
63345,Midwest
65285,Midwest
65280,Midwest
65284,Midwest
65243,Midwest
63382,Midwest
65232,Midwest
65240,Midwest
65747,Midwest
64874,Midwest
65647,Midwest
65772,Midwest
65708,Midwest
65641,Midwest
65658,Midwest
65625,Midwest
65769,Midwest
65734,Midwest
65605,Midwest
64842,Midwest
65623,Midwest
65745,Midwest
64728,Midwest
64769,Midwest
64784,Midwest
64855,Midwest
64832,Midwest
64755,Midwest
64759,Midwest
64762,Midwest
64748,Midwest
64745,Midwest
64723,Midwest
64752,Midwest
64730,Midwest
64720,Midwest
64779,Midwest
64742,Midwest
64780,Midwest
64722,Midwest
65326,Midwest
64735,Midwest
65345,Midwest
65335,Midwest
65338,Midwest
65325,Midwest
65355,Midwest
63750,Midwest
63782,Midwest
63730,Midwest
63764,Midwest
63787,Midwest
63751,Midwest
63760,Midwest
63662,Midwest
63781,Midwest
65218,Midwest
65255,Midwest
65203,Midwest
65039,Midwest
65216,Midwest
65284,Midwest
65212,Midwest
65217,Midwest
65243,Midwest
65010,Midwest
65256,Midwest
65211,Midwest
65205,Midwest
65201,Midwest
65202,Midwest
65279,Midwest
65299,Midwest
65215,Midwest
65240,Midwest
64490,Midwest
64508,Midwest
64502,Midwest
64503,Midwest
64504,Midwest
64501,Midwest
64444,Midwest
64448,Midwest
64506,Midwest
64436,Midwest
64484,Midwest
64454,Midwest
64439,Midwest
64443,Midwest
64507,Midwest
64505,Midwest
64440,Midwest
64401,Midwest
63932,Midwest
63940,Midwest
63967,Midwest
63945,Midwest
63954,Midwest
63961,Midwest
63966,Midwest
63937,Midwest
63901,Midwest
63962,Midwest
63902,Midwest
64465,Midwest
64637,Midwest
64493,Midwest
64062,Midwest
64671,Midwest
64649,Midwest
64625,Midwest
64650,Midwest
64624,Midwest
64644,Midwest
64429,Midwest
63388,Midwest
65077,Midwest
63384,Midwest
65201,Midwest
65202,Midwest
65039,Midwest
65240,Midwest
65264,Midwest
65265,Midwest
65231,Midwest
65063,Midwest
65080,Midwest
65251,Midwest
65069,Midwest
65262,Midwest
65043,Midwest
65101,Midwest
65067,Midwest
63361,Midwest
65059,Midwest
65536,Midwest
65079,Midwest
65567,Midwest
65052,Midwest
65324,Midwest
65047,Midwest
65065,Midwest
65326,Midwest
65787,Midwest
65634,Midwest
65591,Midwest
65020,Midwest
65037,Midwest
65049,Midwest
65556,Midwest
65786,Midwest
63755,Midwest
63703,Midwest
63752,Midwest
63739,Midwest
63740,Midwest
63764,Midwest
63785,Midwest
63769,Midwest
63780,Midwest
63744,Midwest
63771,Midwest
63745,Midwest
63770,Midwest
63779,Midwest
63775,Midwest
63730,Midwest
63766,Midwest
63701,Midwest
63743,Midwest
63702,Midwest
63732,Midwest
63747,Midwest
64643,Midwest
64682,Midwest
64680,Midwest
64668,Midwest
64633,Midwest
64624,Midwest
64638,Midwest
64622,Midwest
64623,Midwest
64639,Midwest
63901,Midwest
63937,Midwest
63965,Midwest
63943,Midwest
63941,Midwest
64734,Midwest
64725,Midwest
64083,Midwest
64746,Midwest
64082,Midwest
64080,Midwest
64090,Midwest
64078,Midwest
64012,Midwest
64742,Midwest
64701,Midwest
64040,Midwest
64743,Midwest
64034,Midwest
64739,Midwest
64147,Midwest
64061,Midwest
64747,Midwest
65607,Midwest
65785,Midwest
64744,Midwest
65674,Midwest
64756,Midwest
65649,Midwest
65254,Midwest
64676,Midwest
65246,Midwest
63558,Midwest
65281,Midwest
64658,Midwest
65236,Midwest
65244,Midwest
65286,Midwest
64681,Midwest
64660,Midwest
65261,Midwest
64628,Midwest
65631,Midwest
65657,Midwest
65656,Midwest
65610,Midwest
65630,Midwest
65619,Midwest
65653,Midwest
65742,Midwest
65721,Midwest
65753,Midwest
65614,Midwest
65759,Midwest
65728,Midwest
65771,Midwest
65669,Midwest
65629,Midwest
65738,Midwest
65720,Midwest
65652,Midwest
65620,Midwest
65754,Midwest
65714,Midwest
63472,Midwest
63465,Midwest
63474,Midwest
63430,Midwest
63445,Midwest
63466,Midwest
63453,Midwest
63435,Midwest
64072,Midwest
64089,Midwest
64492,Midwest
64068,Midwest
64162,Midwest
64150,Midwest
64165,Midwest
64188,Midwest
64117,Midwest
64060,Midwest
64048,Midwest
64062,Midwest
64155,Midwest
64157,Midwest
64144,Midwest
64073,Midwest
64158,Midwest
64116,Midwest
64118,Midwest
64024,Midwest
64167,Midwest
64166,Midwest
64151,Midwest
64119,Midwest
64156,Midwest
64161,Midwest
64069,Midwest
64077,Midwest
64490,Midwest
64444,Midwest
64089,Midwest
64062,Midwest
64477,Midwest
64474,Midwest
64429,Midwest
64493,Midwest
64048,Midwest
64454,Midwest
64465,Midwest
64492,Midwest
65032,Midwest
65111,Midwest
65040,Midwest
65058,Midwest
65053,Midwest
65109,Midwest
65105,Midwest
65085,Midwest
65101,Midwest
65104,Midwest
65103,Midwest
65023,Midwest
65074,Midwest
65076,Midwest
65046,Midwest
65025,Midwest
65301,Midwest
65276,Midwest
65018,Midwest
65354,Midwest
65347,Midwest
65081,Midwest
65348,Midwest
65068,Midwest
65237,Midwest
65322,Midwest
65233,Midwest
65287,Midwest
65565,Midwest
65560,Midwest
65559,Midwest
65449,Midwest
65566,Midwest
65446,Midwest
65441,Midwest
65535,Midwest
65456,Midwest
65453,Midwest
63080,Midwest
65586,Midwest
65066,Midwest
65682,Midwest
65770,Midwest
65603,Midwest
65661,Midwest
65752,Midwest
65601,Midwest
65604,Midwest
65646,Midwest
65635,Midwest
65590,Midwest
65764,Midwest
65685,Midwest
65783,Midwest
65767,Midwest
65536,Midwest
65644,Midwest
65648,Midwest
65622,Midwest
65786,Midwest
65632,Midwest
64689,Midwest
64649,Midwest
64670,Midwest
64625,Midwest
64648,Midwest
64620,Midwest
64654,Midwest
64642,Midwest
64644,Midwest
64636,Midwest
64640,Midwest
64497,Midwest
64647,Midwest
64601,Midwest
64429,Midwest
64429,Midwest
64670,Midwest
64494,Midwest
64469,Midwest
64474,Midwest
64490,Midwest
64463,Midwest
64430,Midwest
64497,Midwest
64422,Midwest
63629,Midwest
65401,Midwest
65560,Midwest
65501,Midwest
65541,Midwest
65440,Midwest
65532,Midwest
65652,Midwest
65608,Midwest
65768,Midwest
65638,Midwest
65755,Midwest
63876,Midwest
63822,Midwest
63849,Midwest
63933,Midwest
63857,Midwest
63863,Midwest
63837,Midwest
63855,Midwest
63829,Midwest
63880,Midwest
63852,Midwest
63877,Midwest
63821,Midwest
63875,Midwest
63847,Midwest
63041,Midwest
63073,Midwest
63055,Midwest
63090,Midwest
63091,Midwest
63013,Midwest
63072,Midwest
63069,Midwest
63077,Midwest
63061,Midwest
63079,Midwest
63084,Midwest
63056,Midwest
63014,Midwest
63089,Midwest
63005,Midwest
63068,Midwest
65441,Midwest
63037,Midwest
63060,Midwest
63015,Midwest
63039,Midwest
63080,Midwest
65559,Midwest
65066,Midwest
63037,Midwest
63091,Midwest
65041,Midwest
65014,Midwest
65061,Midwest
63014,Midwest
65453,Midwest
65062,Midwest
64471,Midwest
64441,Midwest
64453,Midwest
64489,Midwest
64402,Midwest
64438,Midwest
64657,Midwest
64463,Midwest
65802,Midwest
65804,Midwest
65617,Midwest
65810,Midwest
65898,Midwest
65757,Midwest
65897,Midwest
65814,Midwest
65808,Midwest
65890,Midwest
65781,Midwest
65612,Midwest
65619,Midwest
65604,Midwest
65807,Midwest
65809,Midwest
65738,Midwest
65706,Midwest
65721,Midwest
65610,Midwest
65806,Midwest
65803,Midwest
65801,Midwest
65725,Midwest
65742,Midwest
65770,Midwest
65648,Midwest
65805,Midwest
65899,Midwest
65765,Midwest
64679,Midwest
64641,Midwest
64648,Midwest
64635,Midwest
64642,Midwest
64683,Midwest
64652,Midwest
64632,Midwest
64426,Midwest
64657,Midwest
64636,Midwest
64458,Midwest
64642,Midwest
64471,Midwest
64442,Midwest
64467,Midwest
64456,Midwest
64481,Midwest
64673,Midwest
64670,Midwest
64424,Midwest
64726,Midwest
64761,Midwest
64740,Midwest
65323,Midwest
65360,Midwest
64735,Midwest
64739,Midwest
64733,Midwest
64788,Midwest
64770,Midwest
65779,Midwest
65724,Midwest
65668,Midwest
65774,Midwest
65634,Midwest
65732,Midwest
65735,Midwest
64473,Midwest
64466,Midwest
64487,Midwest
64437,Midwest
64451,Midwest
64470,Midwest
65230,Midwest
65243,Midwest
65274,Midwest
65254,Midwest
65248,Midwest
65256,Midwest
65279,Midwest
65257,Midwest
65250,Midwest
65775,Midwest
65692,Midwest
65777,Midwest
65637,Midwest
65790,Midwest
65626,Midwest
65609,Midwest
65688,Midwest
65793,Midwest
65789,Midwest
65788,Midwest
65548,Midwest
63656,Midwest
65439,Midwest
63623,Midwest
63620,Midwest
63675,Midwest
63650,Midwest
63663,Midwest
63621,Midwest
65566,Midwest
64136,Midwest
64149,Midwest
64170,Midwest
64171,Midwest
64134,Midwest
64113,Midwest
64147,Midwest
64081,Midwest
64054,Midwest
64016,Midwest
64070,Midwest
64013,Midwest
64199,Midwest
64137,Midwest
64138,Midwest
64108,Midwest
64128,Midwest
64141,Midwest
64052,Midwest
64015,Midwest
64063,Midwest
64120,Midwest
64124,Midwest
64123,Midwest
64105,Midwest
64101,Midwest
64197,Midwest
64127,Midwest
64110,Midwest
64058,Midwest
64080,Midwest
64065,Midwest
64198,Midwest
64034,Midwest
64056,Midwest
64061,Midwest
64066,Midwest
64057,Midwest
64139,Midwest
64014,Midwest
64053,Midwest
64125,Midwest
64082,Midwest
64050,Midwest
64029,Midwest
64051,Midwest
64999,Midwest
64121,Midwest
64086,Midwest
64129,Midwest
64112,Midwest
64109,Midwest
64030,Midwest
64055,Midwest
64146,Midwest
64131,Midwest
64106,Midwest
64114,Midwest
64133,Midwest
64126,Midwest
64088,Midwest
64102,Midwest
64148,Midwest
64111,Midwest
64130,Midwest
64132,Midwest
64145,Midwest
64064,Midwest
64075,Midwest
64074,Midwest
64803,Midwest
64833,Midwest
64832,Midwest
64862,Midwest
64835,Midwest
64848,Midwest
64859,Midwest
64834,Midwest
64801,Midwest
64748,Midwest
64870,Midwest
64836,Midwest
64804,Midwest
64849,Midwest
64841,Midwest
64857,Midwest
64830,Midwest
64755,Midwest
64802,Midwest
64840,Midwest
64855,Midwest
63087,Midwest
63030,Midwest
63070,Midwest
63628,Midwest
63051,Midwest
63072,Midwest
63057,Midwest
63066,Midwest
63053,Midwest
63026,Midwest
63019,Midwest
63041,Midwest
63015,Midwest
63627,Midwest
63049,Midwest
63069,Midwest
63012,Midwest
63050,Midwest
63028,Midwest
63048,Midwest
63052,Midwest
63020,Midwest
63025,Midwest
63023,Midwest
63016,Midwest
63065,Midwest
63047,Midwest
63010,Midwest
65360,Midwest
65332,Midwest
64040,Midwest
64061,Midwest
64747,Midwest
64020,Midwest
64080,Midwest
65305,Midwest
64733,Midwest
64019,Midwest
64076,Midwest
64726,Midwest
64071,Midwest
65336,Midwest
64011,Midwest
65351,Midwest
64070,Midwest
64093,Midwest
64761,Midwest
64037,Midwest
63547,Midwest
63537,Midwest
63446,Midwest
63531,Midwest
63460,Midwest
63464,Midwest
63458,Midwest
65662,Midwest
65556,Midwest
65590,Midwest
65534,Midwest
65463,Midwest
65536,Midwest
65470,Midwest
65722,Midwest
65632,Midwest
65567,Midwest
65543,Midwest
65552,Midwest
64067,Midwest
64071,Midwest
64074,Midwest
64020,Midwest
64022,Midwest
64070,Midwest
64037,Midwest
64076,Midwest
64011,Midwest
64017,Midwest
64001,Midwest
64096,Midwest
64097,Midwest
64075,Midwest
64021,Midwest
65321,Midwest
64848,Midwest
65646,Midwest
65682,Midwest
64748,Midwest
65712,Midwest
65604,Midwest
65605,Midwest
65707,Midwest
65612,Midwest
65705,Midwest
65708,Midwest
65769,Midwest
65756,Midwest
64873,Midwest
65723,Midwest
64862,Midwest
65610,Midwest
65664,Midwest
65738,Midwest
65654,Midwest
63435,Midwest
63438,Midwest
63447,Midwest
63452,Midwest
63473,Midwest
63457,Midwest
63440,Midwest
63448,Midwest
63454,Midwest
63347,Midwest
63349,Midwest
63348,Midwest
63369,Midwest
63344,Midwest
63362,Midwest
63389,Midwest
63387,Midwest
63390,Midwest
63370,Midwest
63359,Midwest
63381,Midwest
63379,Midwest
63343,Midwest
63377,Midwest
63334,Midwest
63333,Midwest
63383,Midwest
64646,Midwest
64681,Midwest
64674,Midwest
64630,Midwest
64631,Midwest
64688,Midwest
63566,Midwest
64653,Midwest
65281,Midwest
64628,Midwest
64659,Midwest
64635,Midwest
64658,Midwest
64651,Midwest
63557,Midwest
64656,Midwest
64643,Midwest
64688,Midwest
64686,Midwest
64638,Midwest
64648,Midwest
64625,Midwest
64635,Midwest
64683,Midwest
64664,Midwest
64601,Midwest
65772,Midwest
65730,Midwest
64868,Midwest
64861,Midwest
64854,Midwest
64843,Midwest
64831,Midwest
64867,Midwest
64856,Midwest
64865,Midwest
64863,Midwest
65647,Midwest
65745,Midwest
64847,Midwest
63532,Midwest
63437,Midwest
65247,Midwest
65260,Midwest
63558,Midwest
63557,Midwest
63549,Midwest
63552,Midwest
63538,Midwest
63539,Midwest
64631,Midwest
64658,Midwest
63451,Midwest
63534,Midwest
63530,Midwest
63431,Midwest
63640,Midwest
63645,Midwest
63620,Midwest
63650,Midwest
63636,Midwest
63655,Midwest
65013,Midwest
65443,Midwest
65001,Midwest
65401,Midwest
65559,Midwest
65580,Midwest
65058,Midwest
65014,Midwest
65459,Midwest
65582,Midwest
63443,Midwest
63454,Midwest
63471,Midwest
63440,Midwest
63438,Midwest
63456,Midwest
63439,Midwest
63463,Midwest
63401,Midwest
63461,Midwest
64673,Midwest
64632,Midwest
64661,Midwest
65058,Midwest
65079,Midwest
65040,Midwest
65083,Midwest
65052,Midwest
65452,Midwest
65556,Midwest
65049,Midwest
65026,Midwest
65082,Midwest
65072,Midwest
65032,Midwest
65017,Midwest
65486,Midwest
65075,Midwest
65459,Midwest
65064,Midwest
65047,Midwest
65065,Midwest
65591,Midwest
